  0.166471E+00  0.136819E+07  0.136015E+07 -0.271603E+00 -0.120708E+01
  0.172114E+00  0.131067E+07  0.130319E+07  0.314667E+00 -0.130610E+01
  0.177947E+00  0.126214E+07  0.125547E+07 -0.168587E+00 -0.106736E+01
  0.183979E+00  0.121898E+07  0.121319E+07 -0.570356E+00 -0.103237E+01
  0.190215E+00  0.117664E+07  0.117161E+07 -0.297124E-02 -0.676967E+00
  0.196662E+00  0.113118E+07  0.112661E+07 -0.530421E+00 -0.707888E+00
  0.203328E+00  0.108074E+07  0.107630E+07 -0.144786E+00 -0.714517E+00
  0.210220E+00  0.102627E+07  0.102170E+07 -0.386354E+00 -0.664698E+00
  0.217345E+00  0.971129E+06  0.966351E+06 -0.221539E+00 -0.432491E+00
  0.224712E+00  0.919579E+06  0.914712E+06 -0.346185E+00 -0.341706E+00
  0.232329E+00  0.874768E+06  0.870050E+06 -0.917683E-01 -0.450882E+00
  0.240204E+00  0.837173E+06  0.832835E+06 -0.269146E+00 -0.205975E+00
  0.248346E+00  0.804395E+06  0.800537E+06 -0.169373E+00 -0.363501E+00
  0.256763E+00  0.772553E+06  0.769099E+06 -0.195051E+00 -0.298670E+00
  0.265466E+00  0.738562E+06  0.735320E+06 -0.117259E+00 -0.178941E+00
  0.274464E+00  0.701945E+06  0.698732E+06 -0.447233E-01 -0.139890E+00
  0.283767E+00  0.664929E+06  0.661681E+06 -0.842826E-01 -0.109705E+00
  0.293386E+00  0.630681E+06  0.627477E+06 -0.932288E-01 -0.112451E+00
  0.303330E+00  0.600920E+06  0.597898E+06 -0.233597E-01 -0.145952E+00
  0.313611E+00  0.574720E+06  0.571959E+06 -0.131342E+00 -0.152286E+00
  0.324241E+00  0.549507E+06  0.546970E+06 -0.124737E+00 -0.129659E+00
  0.335232E+00  0.523384E+06  0.520964E+06 -0.364740E-01 -0.131133E+00
  0.346594E+00  0.496673E+06  0.494296E+06 -0.590526E-01 -0.786354E-01
  0.358342E+00  0.471244E+06  0.468927E+06 -0.334645E-01 -0.945571E-01
  0.370488E+00  0.448394E+06  0.446202E+06 -0.678073E-01 -0.103352E+00
  0.383046E+00  0.427572E+06  0.425535E+06 -0.631218E-01 -0.108505E+00
  0.396029E+00  0.407276E+06  0.405361E+06 -0.273393E-01 -0.687014E-01
  0.409453E+00  0.386901E+06  0.385060E+06 -0.237619E-01 -0.321634E-01
  0.423331E+00  0.367215E+06  0.365439E+06 -0.102611E-01 -0.664159E-01
  0.437680E+00  0.349036E+06  0.347351E+06 -0.237438E-01 -0.397632E-01
  0.452515E+00  0.332112E+06  0.330529E+06 -0.279990E-01 -0.643217E-01
  0.467853E+00  0.315695E+06  0.314195E+06 -0.143461E-01 -0.519437E-01
  0.483711E+00  0.299693E+06  0.298256E+06 -0.146754E-01 -0.481488E-01
  0.500107E+00  0.284560E+06  0.283192E+06 -0.141175E-01 -0.383572E-01
  0.517058E+00  0.270377E+06  0.269085E+06 -0.998860E-02 -0.173345E-01
  0.534584E+00  0.256797E+06  0.255572E+06 -0.906891E-02 -0.353223E-01
  0.552703E+00  0.243722E+06  0.242555E+06 -0.767162E-02 -0.300445E-01
  0.571437E+00  0.231329E+06  0.230221E+06 -0.639428E-02 -0.223783E-01
  0.590806E+00  0.219600E+06  0.218550E+06 -0.644451E-02 -0.251696E-01
  0.610832E+00  0.208383E+06  0.207386E+06 -0.649311E-02 -0.928171E-02
  0.631536E+00  0.197690E+06  0.196744E+06 -0.503887E-02 -0.208053E-01
  0.652942E+00  0.187552E+06  0.186655E+06 -0.504201E-02 -0.949863E-02
  0.675073E+00  0.177898E+06  0.177048E+06 -0.407978E-02 -0.111559E-01
  0.697955E+00  0.168706E+06  0.167899E+06 -0.374114E-02 -0.108944E-01
  0.721612E+00  0.159978E+06  0.159213E+06 -0.334025E-02 -0.501079E-03
  0.746072E+00  0.151676E+06  0.150951E+06 -0.294995E-02 -0.451557E-02
  0.771360E+00  0.143783E+06  0.143095E+06 -0.266338E-02 -0.517613E-02
  0.797505E+00  0.136285E+06  0.135633E+06 -0.236933E-02 -0.212422E-02
  0.824537E+00  0.129158E+06  0.128541E+06 -0.210314E-02 -0.780976E-02
  0.852484E+00  0.122388E+06  0.121803E+06 -0.185834E-02 -0.842070E-02
  0.881379E+00  0.115958E+06  0.115404E+06 -0.165291E-02 -0.589082E-02
  0.911254E+00  0.109852E+06  0.109327E+06 -0.145899E-02 -0.361252E-02
  0.942141E+00  0.104054E+06  0.103557E+06 -0.128626E-02 -0.172152E-03
  0.974075E+00  0.985506E+05  0.980796E+05 -0.114618E-02 -0.566167E-03
  0.100709E+01  0.933265E+05  0.928806E+05 -0.101308E-02 -0.434316E-02
  0.104123E+01  0.883686E+05  0.879463E+05 -0.897728E-03 -0.264059E-02
